"Date","Baseline","SevenDayAverage"
2019-11-18,280.555834232904,307.209873471566
2019-11-19,281.296224211756,306.025249505404
2019-11-20,282.036614190607,304.840625539241
2019-11-21,283.813550139851,300.25020767036
2019-11-22,285.590486089096,294.179009843776
2019-11-23,286.775110055258,294.104970845891
2019-11-24,287.959734021421,294.030931848005
2019-11-25,289.144357987584,298.473271721116
2019-11-26,290.921293936828,302.915611594226
2019-11-27,292.698229886072,309.579121403892
2019-11-28,293.290541869154,316.686865200868
2019-11-29,293.882853852235,324.386920980926
2019-11-30,294.475165835316,329.569650832889
2019-12-01,296.252101784561,332.679288744066
2019-12-02,298.029037733805,332.531210748296
2019-12-03,299.213661699968,332.383132752525
2019-12-04,300.39828566613,334.752380684851
2019-12-05,301.582909632293,337.121628617176
2019-12-06,302.471377606915,340.675500515665
2019-12-07,303.359845581537,343.007728949048
2019-12-08,304.248313556159,345.33995738243
2019-12-09,305.136781530781,345.969288864454
2019-12-10,306.025249505404,346.598620346478
2019-12-11,306.469483492715,345.858230367627
2019-12-12,306.913717480026,345.117840388775
2019-12-13,307.357951467337,343.488982435301
2019-12-14,307.357951467337,341.860124481827
2019-12-15,307.357951467337,341.563968490287
2019-12-16,307.357951467337,348.449595293608
2019-12-17,308.468536435614,349.449121765058
2019-12-18,309.579121403892,350.448648236507
2019-12-19,309.431043408121,346.302464354938
2019-12-20,309.282965412351,344.969762393005
2019-12-21,309.134887416581,343.637060431072
2019-12-22,307.135834473681,344.821684397234
2019-12-23,305.136781530781,344.969762393005
2019-12-24,303.359845581537,345.117840388775
2019-12-25,301.582909632293,338.543177376572
2019-12-26,300.990597649212,337.388169009563
2019-12-27,300.39828566613,336.233160642554
2019-12-28,299.805973683049,330.902352794822
2019-12-29,299.213661699968,319.056113133194
2019-12-30,298.621349716886,313.725305285462
2019-12-31,298.029037733805,303.359845581537
2020-01-01,297.436725750723,297.473745249666
2020-01-02,296.844413767642,291.587644917795
2020-01-03,296.252101784561,287.36742203834
2020-01-04,295.363633809939,282.332770182148
2020-01-05,294.475165835316,283.295277154655
2020-01-06,293.882853852235,284.257784127162
2020-01-07,293.290541869154,285.190675500516
2020-01-08,292.698229886072,286.123566873869
2020-01-09,293.919718524611,284.302207525894
2020-01-10,295.141207163149,282.480848177918
2020-01-11,296.362695801688,284.934812118089
2020-01-12,295.891606000728,283.79240476856
2020-01-13,295.420516199769,285.471634723284
2020-01-14,294.949426398809,287.150864678008
2020-01-15,294.466037372707,286.169529511293
2020-01-16,293.982648346605,285.188194344578
2020-01-17,293.499259320503,284.045164731491
2020-01-18,293.185952082986,282.902135118404
2020-01-19,292.872644845469,277.294357218731
2020-01-20,292.559337607952,271.989988041263
2020-01-21,292.016710345506,266.685618863796
2020-01-22,291.47408308306,259.218835169928
2020-01-23,289.468946969279,261.796401852512
2020-01-24,287.463810855498,262.289365871037
2020-01-25,285.458674741717,262.782329889562
2020-01-26,285.349127182045,269.683826148913
2020-01-27,285.239579622373,273.134574278589
2020-01-28,285.1300320627,276.585322408265
2020-01-29,285.020484503028,285.1300320627
2020-01-30,284.910936943356,284.637068044175
2020-01-31,284.801389383684,284.14410402565
2020-02-01,284.691841824011,281.514962593516
2020-02-02,284.582294264339,278.885821161382
2020-02-03,284.472746704667,277.680798004988
2020-02-04,284.308425365158,276.475774848593
2020-02-05,284.14410402565,275.270751692198
2020-02-06,283.979782686142,274.942109013181
2020-02-07,283.733300676879,274.613466334165
2020-02-08,283.486818667617,280.857677235483
2020-02-09,283.240336658354,283.322497328108
2020-02-10,282.993854649092,285.787317420734
2020-02-11,282.747372639829,284.14410402565
2020-02-12,282.500890630566,282.500890630566
2020-02-13,282.254408621304,281.646419665123
2020-02-14,282.007926612041,280.791948699679
2020-02-15,281.761444602779,279.937477734236
2020-02-16,281.514962593516,279.740292126826
2020-02-17,281.268480584254,279.543106519416
2020-02-18,281.021998574991,281.021998574991
2020-02-19,280.775516565728,282.500890630566
2020-02-20,280.529034556466,288.416458852868
2020-02-21,279.871749198432,288.416458852868
2020-02-22,279.214463840399,288.416458852868
2020-02-23,278.557178482366,288.416458852868
2020-02-24,277.899893124332,288.252137513359
2020-02-25,277.242607766299,288.087816173851
2020-02-26,276.585322408265,288.416458852868
2020-02-27,276.338840399002,288.745101531885
2020-02-28,276.09235838974,289.566708229426
2020-02-29,275.270751692198,290.388314926968
2020-03-01,274.449144994656,295.317955112219
2020-03-02,273.627538297114,294.824991093694
2020-03-03,273.298895618098,294.332027075169
2020-03-04,272.970252939081,294.332027075169
2020-03-05,272.641610260064,294.332027075169
2020-03-06,271.984324902031,292.606653010331
2020-03-07,271.327039543997,290.881278945493
2020-03-08,270.669754185964,290.826505165657
2020-03-09,270.341111506947,290.771731385821
2020-03-10,270.01246882793,290.716957605985
2020-03-11,269.683826148913,287.430530815818
2020-03-12,268.944380121126,291.045600285002
2020-03-13,268.204934093338,294.660669754186
2020-03-14,267.711970074813,300.411916636979
2020-03-15,267.219006056288,306.163163519772
2020-03-16,266.726042037763,314.790033843962
2020-03-17,265.575792661204,321.938012112576
2020-03-18,264.425543284646,329.825436408978
2020-03-19,263.275293908087,333.276184538653
2020-03-20,262.125044531528,336.726932668329
